product_url,rxcui_scd,similarity_scd
https://www.costplusdrugs.com/medications/lidocaine-hcl-2-box-of-prefilled-syringes-6-glydo/,1010900,0.8985643461508039
https://www.costplusdrugs.com/medications/ketoconazole-2-can-of-foam-50-extina/,728550,0.9322008687608585
https://www.costplusdrugs.com/medications/betamethasone-valerate-0_12-can-of-foam-50-luxiq/,1244634,0.9414443731523319
https://www.costplusdrugs.com/medications/clobetasol-propionate-emulsion-0_05-can-of-foam-50-olux-e/,1992273,0.9516016384364709
https://www.costplusdrugs.com/medications/clindamycin-phosphate-1-can-of-foam-50-evoclin/,477451,0.9256630426601451
https://www.costplusdrugs.com/medications/cholestyramine-4gm-dose-can-of-powder-378-questran/,848943,0.8432266464301459
https://www.costplusdrugs.com/medications/cholestyramine-light-4gm-dose-can-of-powder-239_4-prevalite/,1801279,0.8161597403728771
https://www.costplusdrugs.com/medications/b-complex-w-c-folic-acid-1mg-capsule-wescaps/,309606,0.8576685635888417
https://www.costplusdrugs.com/medications/tolmetin-sodium-400mg-capsule-tolectin-ds/,198296,0.9957879123210231
https://www.costplusdrugs.com/medications/tamsulosin-0_4mg-capsule/,863669,0.9501137812509559
https://www.costplusdrugs.com/medications/disopyramide-phosphate-150mg-capsule-norpace/,309960,0.9952499043365872
https://www.costplusdrugs.com/medications/balsalazide-disodium-750mg-capsule-colazal/,885857,0.988214988093777
https://www.costplusdrugs.com/medications/loperamide-hcl-2mg-capsule/,978006,0.9630658914265191
https://www.costplusdrugs.com/medications/amoxicillin-500mg-capsule-amoxil/,308191,0.9965380733632198
https://www.costplusdrugs.com/medications/lithium-carbonate-600mg-capsule-eskalith/,197893,0.9727260340605872
https://www.costplusdrugs.com/medications/nitrofurantoin-mono_macro-100mg-capsule/,1648759,0.9392739378110561
https://www.costplusdrugs.com/medications/rifabutin-150mg-capsule-mycobutin/,198200,0.9944503060630756
https://www.costplusdrugs.com/medications/amantadine-hcl-50mg-5ml-bottle-of-solution-473-symmetrel/,849389,0.9509134046382325
https://www.costplusdrugs.com/medications/nifedipine-20mg-capsule-adalat/,198033,0.9962081290609796
https://www.costplusdrugs.com/medications/DoxycyclineMonohydrate-100mg-Capsule/,1649988,0.9841613276589913
https://www.costplusdrugs.com/medications/dutasteride-0_5mg-capsule-avodart/,351172,0.9972874009831023
https://www.costplusdrugs.com/medications/dofetilide-500mcg-capsule/,310005,0.9455928578119502
https://www.costplusdrugs.com/medications/Ergocalciferol-1_25mg-Capsule/,1367410,0.9917026602681294
https://www.costplusdrugs.com/medications/esomeprazole-magnesium-40mg-suspension-packet-nexium/,606730,0.9692125951715522
https://www.costplusdrugs.com/medications/fenofibrate-134mg-capsule/,310288,0.9962538074645614
https://www.costplusdrugs.com/medications/fluoxetinehcl-20mg_5ml-milliliters/,310385,0.9160554238992933
https://www.costplusdrugs.com/medications/olanzapine-fluoxetine-hcl-6-50mg-capsule-symbyax/,403972,0.9494674191655077
https://www.costplusdrugs.com/medications/paroxetine-mesylate-7_5mg-capsule-brisdelle/,1430122,0.9405602680503158
https://www.costplusdrugs.com/medications/acitretin-25mg-capsule-soriatane/,199690,0.9152153351656651
https://www.costplusdrugs.com/medications/amlodipinebesylate-benazeprilhcl-5mg-20mg-capsule/,898356,0.9949462987977177
https://www.costplusdrugs.com/medications/icosapent-ethyl-1g-capsule/,1304979,0.9321693638256587
https://www.costplusdrugs.com/medications/calcitriol-1mcg-ml-solution-dropper-15-rocaltrol/,313932,0.8887960764679368
https://www.costplusdrugs.com/medications/clindamycin-phosphate-2-tube-of-cream-40-cleocin/,197519,0.8831892396375238
https://www.costplusdrugs.com/medications/doxercalciferol-2_5mcg-capsule-hectorol/,310023,0.9507686140168793
https://www.costplusdrugs.com/medications/tasimelteon-20mg-capsule-hetlioz/,1490473,0.9925467446707662
https://www.costplusdrugs.com/medications/cefixime-400mg-capsule-suprax/,409823,0.9962825007892151
https://www.costplusdrugs.com/medications/acebutolol-hcl-400mg-capsule-sectral/,998685,0.9944240132508906
https://www.costplusdrugs.com/medications/diclofenac-potassium-25mg-capsule-zipsor/,858342,0.9967516668731519
https://www.costplusdrugs.com/medications/zidovudine-50mg-5ml-bottle-of-syrup-240-retrovir/,198352,0.9417817964260553
https://www.costplusdrugs.com/medications/triamterene&hydrochlorothiazide-37_5-25mg-capsule/,198316,0.9823180499258417
https://www.costplusdrugs.com/medications/calciumacetate-667mg-capsule/,359296,0.9352373090877554
https://www.costplusdrugs.com/medications/itraconazole-10mg-ml-bottle-of-solution-150-sporanox/,311204,0.9264296191452858
https://www.costplusdrugs.com/medications/silodosin-8mg-capsule-rapaflo/,809477,0.991535125727569
https://www.costplusdrugs.com/medications/lubiprostone-8mcg-capsule-amitiza/,794639,0.950154893193013
https://www.costplusdrugs.com/medications/quinine-sulfate-324mg-capsule-qualaquin/,997010,0.9501588472836482
https://www.costplusdrugs.com/medications/fenofibrate-micronized-130mg-capsule-antara-lipofen-and-other-brands/,483425,0.9959895932983605
https://www.costplusdrugs.com/medications/cephalexin-125mg5ml-reconstitutedsuspension/,309114,0.9389876877773176
https://www.costplusdrugs.com/medications/nimodipine-30mg-capsule-nimotop/,858616,0.9249951870244927
https://www.costplusdrugs.com/medications/omega3acidethylesters-1gm-capsule/,577208,0.9495657629630965
https://www.costplusdrugs.com/medications/dutasteride-tamsulosin-hcl-0_5-0_4mg-capsule-jalyn/,996097,0.9916239409618199
https://www.costplusdrugs.com/medications/dabigatran-etexilate-mesylate-75mg-bottle-of-capsules-60-pradaxa/,1037179,0.9937077629613054
https://www.costplusdrugs.com/medications/fluvastatin-sodium-40mg-capsule-lescol/,310405,0.9959745007905773
https://www.costplusdrugs.com/medications/nicardipine-hcl-30mg-capsule-cardene/,858616,0.9811987601200639
https://www.costplusdrugs.com/medications/omeprazole-sodium-bicarbonate-40mg-1100mg-capsule/,616541,0.9917754597342608
https://www.costplusdrugs.com/medications/piroxicam-20mg-capsule-feldene/,198108,0.9907434558055602
https://www.costplusdrugs.com/medications/ethosuximide-250mg-5ml-bottle-of-solution-473-zarontin/,251322,0.894233909629147
https://www.costplusdrugs.com/medications/paricalcitol-2mcg-capsule-zemplar/,577317,0.9166481511576727
https://www.costplusdrugs.com/medications/mesalamine-400mg-capsule-delayed-release-delzicol/,1368954,0.9881548442168261
https://www.costplusdrugs.com/medications/choline-fenofibrate-45mg-capsule-delayed-release-trilipix/,483427,0.887428481408421
https://www.costplusdrugs.com/medications/dexlansoprazole-60mg-capsule-delayed-release-dexilant/,833213,0.9976012273966706
